"Tweets","Sentiments"
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"Looking for an exceptionally entertaining speaker for your next event Susan Bennett the original voice o",2
"is the voice controlled behind most products It can recognize your speech analyze your sentiment",2
"Easter Egg Hints It Will Be Less Terrible After WWDC",1
"is getting a voice change",0
"Is this is the change Apple is bringing then its rubbishy People dont care about Siris Voice people care more",2
"The wars blaze on with acquiring edUAUBDedUBU

Microsoft Acquires Semantic Machines",1
"is looking like a Siri upgrade day Lets just pray can do half of what Google assistant does",2
"one of my kindergartners claims to be scared of phones cause theres a ladys soul who lives in them",1
"The Other Story Of Life iPad Pro inch Rumors Apple to Release a Tablet That Runs iOS and OS X",1
"Apples Siri Says Shes Getting Smarter at WWDC",2
"what are your thoughts on how Apple can compete in the HomePod space Obvious to me is to have a HomePod S",2
"The Other Story Of Life Comparison of Android devices",0
"Prediction will announce an SDK for that will enable relevant iOS apps to run natively on the spea",2
"Apple is teasing a smarter with new voice amp new look for WWDC",2
"one of my kindergartners claims to be scared of phones cause theres a ladys soul who lives in them",1
"NEW BLOG What Could a Digital Office Assistant Do for Your Business Read here",2
"Apple is teasing a smarter with new voice amp new look for WWDC",2
"is getting a voice change",0
"Siri is giving clues about next Apples WWDC

  ",2
"has a longer than one might think From to  has got nothing on the s or does it",0
"has a longer than one might think From to  has got nothing on the s or does it",0
"plz help who is this old school yes nor dont know",2
"I like She know what I like edUAUBDedUBUD    UUFEF",2
"Siri is telling people its getting a major update at WWDC",2
"Wow shes so frank edUAUBDedUBU
 ",2
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"What does know about She just told about NEW herself",2
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"thepage Today Toby discovered how to send text messages from Daddys iPad with Siri I was in for a treat and this is why we",0
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"Question to Whats new at 
Answer I dont want to brag but Im getting smarter
edUAUBEedUBUEedUAUBCedUBFUBBedUAUBDedUBUDedUAUBEedUBUEedUAUBCedUBFUBB",2
"Are like and ready for serious enterprise use yet Here are our thoughts httpstco",2
"Are like and ready for serious enterprise use yet Here are our thoughts",2
"Well isnt this interesting",2
"leaks new and upcoming voice change ",2
"enjoy  is telling people its getting a major update at great",2
"Ask Siri to Tell me about WWDC Lets hope she does get smarter ",2
"Studios is telling people its getting a major update at ",2
"Siri is telling people its getting a major update at WWDC  ",2
"thepage Today Toby discovered how to send text messages from Daddys iPad with Siri I was in for a treat and this is why we",0
"is telling people its getting a major update at",2
"is telling people its getting a major update at",2
"is telling people its getting a major update at",2
"is telling people its getting a major update at",2
"ok but the woman who is the voice of siri just followed me lol shook",0
"will get smarter Just asked her what happens at",2
"thepage Today Toby discovered how to send text messages from Daddys iPad with Siri I was in for a treat and this is why we",0
"Thanks",2
"thepage Today Toby discovered how to send text messages from Daddys iPad with Siri I was in for a treat and this is why we",0
"thepage Today Toby discovered how to send text messages from Daddys iPad with Siri I was in for a treat and this is why we",0
"thepage Today Toby discovered how to send text messages from Daddys iPad with Siri I was in for a treat and this is why we",0
"and more is coming obviously  

",0
"lol so when devices think for themselves can sue you for breaking your edUAUBDedUBUedUAUBEedUBUedUAUBEedUBU",1
"Tired of Siris default voice on your iPhone You can change it If you also use the assistive technology VoiceOver",1
"my friend edUAUBDedUBUedUAUBDedUBUDedUAUBCedUBFUBD",2
"Voice of Healthcare Summit Tuesday August  Harvard Medical School



",0
"Well this is exciting",2
"Today Toby discovered how to send text messages from Daddys iPad with Siri I was in for a treat and this is wh",0
"The wandering mind is akin to the scattered response gives when you ask her Why are fire trucks red",1
"Big things are happening with Siri at WWDC ",2
"Any hint about from",0
"and now have mens voices too I guess it was sexist to have only a womans voice hear you",1
"With this teens bravery and smart thinking using could have saved his life Unfortunately the local PSAP d",2
"Apple switches from Bing to Google for search results
 ",2
"will be future of transactional banking which will lead to take  management to next level 

You woke u",2
"Siri Reveals New Hardware Would Announced In WWDC This Year Most Likely Cheaper HomePod  
",2
"Google and Apple are gaining on Amazon in the smart home market Business Insider",2
"Thanks Thats exactly what I meant to",2
"More evidence of how stupid is at times The help section in Siri said I could ask it this question So I did",1
"Cant believe were two weeks away from So excited to see if improves what kind of changes are",2
"Hmmmm trolling us Or some real good things to come",2
"I said drug addiction this is bad to say",1
"We need a better way to train apple music to suggest better songs based on our preference Apple Music initially in",2
"Today and have become household names with some relying on these assistants to perform daily tasks",2
"Thedifferent types of the  The Super bot ",2
"is just full of it today",0
"I love talking to Siri shes nice yet sassy She reminds me of me just in a robotic version I could talk to her",2
"you are sending me mixed messages edUAUBDedUBU I realize both are acceptable but I expected some consistency https",2
"When both admit their mistake   loved playing with these",2
"When both admit their mistake   loved playing with these",2
"Blessing and curse of the internet of thingsyou got to know this and Can Hear This Hidden Command",1
"Retweeted Andra Raquel 

 thanks for following UUFEF
edUAUBDedUBUAedUAUBCedUBEUAedUAUBCedUBEUAedUAUBCedUBEUUFEFedUAUBCedUBEUAUFEFedUAUBCedUBEUACedUAUBDedUBUBDUFEFedUAUBDedUBUBedUAUBDedUBUAedUAUBDedUBUB
",2
"I may be the original voice of but Im also a voice actor with a story to tell Id love to be a at you",2
"thanks for following UUFEF
edUAUBDedUBUAedUAUBCedUBEUAedUAUBCedUBEUAedUAUBCedUBEUUFEFedUAUBCedUBEUAUFEFedUAUBCedUBEUACedUAUBDedUBUBDUFEFedUAUBDedUBUBedUAUBDedUBUAedUAUBDedUBUB
   s",2
"stopped working on my ips Bye bye Siri",1
"Hey how am I doing gt Thx so of  of",0
"thanks for following UUFEF
edUAUBDedUBUAedUAUBCedUBEUAedUAUBCedUBEUAedUAUBCedUBEUUFEFedUAUBCedUBEUAUFEFedUAUBCedUBEUACedUAUBDedUBUBDUFEFedUAUBDedUBUBedUAUBDedUBUAedUAUBDedUBUB
 ",2
"I once twice thrice got into a definitely sober argument about how weird it feels that all the",1
"has a longer than one might think From to  has got nothing on the s or",0
"The key to tackling a new marketing channel is understanding why they exist and how they work",2
"Whats in store for Smart Home devices Check all the related data here",2
" 
The new version of ARmoji X adds Siri speech recognition and we ar",2
"Who else is excited to hear the new voice for at this WWDCedUAUBDedUBUD",2
"I may be the original voice of but Im also a voice actor with a story to tell Id love to be a at you",2
"My coulmn for June isseue of mag is up and Her Cohorts Will Change Your Business",0
"Whats in store for Smart Home devices Check all the related data here",2
"you are sending me mixed messages edUAUBDedUBU I realize both are acceptable but I expected some consistency",2
"Is your voice assistant spying on you One reporter decided to ask straight out heres what they said",2
"I like the way he set the toys up on the desk in such a structured and colorful way so as the photo he is taking",2
"and can be tricked by commands you cant hear",1
"n on HomePod

Hey Siri which dragon died in a Game of Thrones

Im sorry I cant find which dragon died in a Game",1
" 

An interview with from Technoutopia on Is voice really the future",0
"Microsofts Cortana came in the second place with Alexa and Siri trailing behind
 ",0
"Hey  when will be able to turn my alarms off with a key word edUAUBEedUBU",0
"still loving your app Any update on when we can can have integration on macOS Also multiple windows",2
"Digital assistants just took a big step toward real human conversation",2
"I like the way he set the toys up on the desk in such a structured and colorful way so as the photo he i",2
"Twenty years from now you will be more disappointed by the things that you did not do than by the ones you did do",1
"Height of technological dependence me in the shower thinking about my Financies and asking for doing some mathematics",1
"If youre excited about your new virtual assistant you might want to reconsider your purchase decission edUAUBDedUBU
",2
"n on HomePod

Hey Siri which dragon died in a Game of Thrones

Im sorry I cant find which dragon died in a Game",1
"on HomePod

Hey Siri which dragon died in a Game of Thrones

Im sorry I cant find which dragon died",1
"Use to RecordPost on Your Entire Speech Preso  ",2
